,infobits,field,ccdid,qid,rcid,fid,filtercode,rfid,nframes,maglimit,startobsdate,endobsdate,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid,meta_id
0,0,771,6,1,20,1,zg,771120120,15,22.2161007,2018-05-14 11:10:32.374+00,2018-08-04 07:43:56.052+00,1600.5,1600.5,344.1292324,47.2217751,0.0002776811196435,-7.327320156309e-06,-7.327320156309e-06,-0.0002776811196435,344.1292324,47.2217751,343.48682234,47.67598609,344.80615945,47.65234208,344.76068632,46.76403468,343.46326126,46.78728575,2019-05-08 00:00:00+00,-1,78586320
1,0,771,7,4,27,1,zg,771120127,15,22.2702999,2018-05-14 11:10:32.374+00,2018-08-12 09:49:54.937+00,1600.5,1600.5,341.4140943,46.3796098,0.0002777663472159,2.51995665043e-06,2.51995665043e-06,-0.0002777663472159,341.4140943,46.3796098,340.75878217,46.81812533,342.05771988,46.82625484,342.05892081,45.93741091,340.78095441,45.92941265,2019-05-08 00:00:00+00,-1,81368148
2,0,771,10,4,39,2,zr,771120239,40,22.2581997,2018-05-04 11:15:43.22+00,2018-11-27 05:36:53.226+00,1600.5,1600.5,344.1732286,48.2633932,0.0002776756976346,-7.529991386498e-06,-7.529991386498e-06,-0.0002776756976346,344.1732286,48.2633932,343.51812429,48.7178558,344.86452118,48.69355023,344.81674037,47.80527549,343.49352829,47.82916223,2019-05-08 00:00:00+00,-1,139585435
3,0,771,11,4,43,2,zr,771120243,40,22.1690006,2018-05-04 11:15:43.22+00,2018-11-27 05:36:53.226+00,1600.5,1600.5,341.3942071,48.2815226,0.0002777658694131,2.572084051677e-06,2.572084051677e-06,-0.0002777658694131,341.3942071,48.2815226,340.71435881,48.71982423,342.06168987,48.72812656,342.06243644,47.83928238,340.73834337,47.83112325,2019-05-08 00:00:00+00,-1,139585425
4,0,771,7,1,24,1,zg,771120124,15,22.3497009,2018-05-17 10:19:02.922+00,2018-08-12 09:49:54.937+00,1600.5,1600.5,341.4024148,47.2460388,0.0002777655683283,2.604395965585e-06,2.604395965585e-06,-0.0002777655683283,341.4024148,47.2460388,340.73609651,47.68435924,342.05645888,47.69276327,342.05774941,46.80391938,340.75935448,46.79565518,2019-05-08 00:00:00+00,-1,81368161
5,0,771,5,4,19,1,zg,771120119,15,22.2280998,2018-05-14 11:10:32.374+00,2018-08-04 07:43:56.052+00,1600.5,1600.5,346.7854072,46.2779378,0.0002772643016021,-1.688196920543e-05,-1.688196920543e-05,-0.0002772643016021,346.7854072,46.2779378,346.17743688,46.74695141,347.47152406,46.69249167,347.38302356,45.8057566,346.10964383,45.85934172,2019-05-08 00:00:00+00,-1,78586530
6,0,771,1,2,1,1,zg,771120101,15,22.2849007,2018-05-14 11:10:32.374+00,2018-08-07 09:22:29.524+00,1600.5,1600.5,345.4661655,45.2832595,0.0002774890998466,-1.266069877567e-05,-1.266069877567e-05,-0.0002774890998466,345.4661655,45.2832595,344.85899668,45.74588098,346.13090481,45.7050497,346.06347874,44.81747322,344.81128145,44.85767045,2019-05-08 00:00:00+00,-1,79780459
7,0,771,2,2,5,1,zg,771120105,15,22.2849007,2018-05-14 11:10:32.374+00,2018-08-12 09:49:54.937+00,1600.5,1600.5,342.8284656,45.3287991,0.0002777642320652,-2.743212051837e-06,-2.743212051837e-06,-0.0002777642320652,342.8284656,45.3287991,342.19758839,45.77586581,343.47182671,45.76701865,343.44942447,44.8783139,342.19502277,44.88702331,2019-05-08 00:00:00+00,-1,81368122
8,0,771,2,1,4,1,zg,771120104,15,22.2970009,2018-05-14 11:10:32.374+00,2018-08-07 09:22:29.524+00,1600.5,1600.5,344.0578371,45.3132735,0.0002776909480413,-6.944868826412e-06,-6.944868826412e-06,-0.0002776909480413,344.0578371,45.3132735,343.43686539,45.76699926,344.71040508,45.74460146,344.66890895,44.85623647,343.41516879,44.87828585,2019-05-08 00:00:00+00,-1,79780456
9,0,771,1,3,2,2,zr,771120202,15,21.9496002,2018-05-04 11:15:43.22+00,2018-09-15 08:19:17.192+00,1600.5,1600.5,345.4133866,44.4129873,0.0002775027618652,-1.235762858896e-05,-1.235762858896e-05,-0.0002775027618652,345.4133866,44.4129873,344.81475943,44.87519017,346.0673639,44.83534562,346.00259462,43.947707,344.76882816,43.98695117,2019-05-08 00:00:00+00,-1,110399041
