,infobits,field,ccdid,qid,rcid,fid,filtercode,rfid,nframes,maglimit,startobsdate,endobsdate,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid,meta_id
0,0,368,3,3,10,3,zi,368120310,16,21.3271008,2018-05-19 04:30:24.055+00,2022-04-13 05:33:29.875+00,1600.5,1600.5,166.1446207,-13.1420235,0.0002777732048891,-1.593886043364e-06,-1.593886043364e-06,-0.0002777732048891,166.1446207,-13.1420235,165.69168374,-12.6946614,166.60279492,-12.69975246,166.59921063,-13.58858993,165.68479351,-13.5834804,2020-12-09 00:00:00+00,-1,677323129
1,0,368,2,3,6,2,zr,368120206,16,21.4948997,2018-03-22 06:30:53+00,2018-12-13 12:03:26.37+00,1600.5,1600.5,168.0091329,-13.146233,0.0002777767192907,7.668424001611e-07,7.668424001611e-07,-0.0002777767192907,168.0091329,-13.146233,167.55230415,-12.70263537,168.46344188,-12.70018599,168.46761528,-13.58902102,167.55317029,-13.59147929,2019-05-08 00:00:00+00,-1,145720316
2,0,368,1,4,3,2,zr,368120203,15,21.4263,2018-04-10 05:12:07+00,2018-12-13 12:03:26.37+00,1600.5,1600.5,170.7990146,-13.1247872,0.0002777637644269,2.790161019001e-06,2.790161019001e-06,-0.0002777637644269,170.7990146,-13.1247872,170.33892157,-12.68444234,171.24994024,-12.67553022,171.26075801,-13.56431211,170.34643858,-13.57325651,2019-05-08 00:00:00+00,-1,145720396
3,0,368,4,4,15,1,zg,368120115,15,21.5312004,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,165.088244,-13.1384232,0.0002777696933718,-2.119261968091e-06,-2.119261968091e-06,-0.0002777696933718,165.088244,-13.1384232,164.63618232,-12.69022778,165.54726915,-12.69699695,165.54195807,-13.58582622,164.62756646,-13.5790325,2019-05-08 00:00:00+00,-1,147574455
4,16,368,3,2,9,2,zr,368120209,15,21.5048008,2018-02-16 09:28:07+00,2018-11-27 12:59:54.299+00,1600.5,1600.5,166.1103834,-12.2750139,0.0002777731079169,-1.610697162885e-06,-1.610697162885e-06,-0.0002777731079169,166.1103834,-12.2750139,165.65896122,-11.82765211,166.56708005,-11.83279749,166.56334071,-12.72163431,165.65215161,-12.71647152,2019-05-08 00:00:00+00,-1,139546222
5,16,368,4,3,14,1,zg,368120114,15,21.4782009,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,164.2005199,-13.1300288,0.0002777613164565,-3.024054804297e-06,-3.024054804297e-06,-0.0002777613164565,164.2005199,-13.1300288,163.74997322,-12.68040203,164.66100267,-12.69006123,164.65271762,-13.57886893,163.73838609,-13.56917472,2019-05-08 00:00:00+00,-1,147574203
6,0,368,3,3,10,1,zg,368120110,15,21.5356007,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,166.1069445,-13.1441281,0.0002777735904608,-1.525211328736e-06,-1.525211328736e-06,-0.0002777735904608,166.1069445,-13.1441281,165.65389034,-12.696875,166.56501032,-12.7017467,166.56165193,-13.590585,165.64722542,-13.58569562,2019-05-08 00:00:00+00,-1,147574383
7,16,368,4,3,14,2,zr,368120214,15,21.3892002,2018-02-16 09:28:07+00,2018-11-27 12:59:54.299+00,1600.5,1600.5,164.1993614,-13.1284341,0.0002777612719121,-3.028143480243e-06,-3.028143480243e-06,-0.0002777612719121,164.1993614,-13.1284341,163.74882433,-12.67880092,164.65984793,-12.68847318,164.65154929,-13.57728076,163.73722405,-13.56757345,2019-05-08 00:00:00+00,-1,139546225
8,0,368,2,4,7,3,zi,368120307,17,21.2773991,2018-05-19 04:30:24.055+00,2022-04-13 05:33:29.875+00,1600.5,1600.5,168.933686,-13.1415178,0.0002777731639631,1.601002505709e-06,1.601002505709e-06,-0.0002777731639631,168.933686,-13.1415178,168.47550106,-12.69925821,169.3866103,-12.69414442,169.39352383,-13.58296324,168.4791088,-13.58809558,2020-12-09 00:00:00+00,-1,677323133
9,16,368,1,3,2,1,zg,368120102,15,21.5083008,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,169.9138976,-13.1323718,0.0002777712108629,1.910037405364e-06,1.910037405364e-06,-0.0002777712108629,169.9138976,-13.1323718,169.45522462,-12.69060917,170.36629473,-12.68450828,170.37422217,-13.57331908,169.45984887,-13.57944208,2019-05-08 00:00:00+00,-1,147574148
10,0,368,1,3,2,2,zr,368120202,16,21.4972992,2018-04-10 05:12:07+00,2018-12-13 12:03:26.37+00,1600.5,1600.5,169.9119103,-13.1317308,0.0002777712901031,1.898478749192e-06,1.898478749192e-06,-0.0002777712901031,169.9119103,-13.1317308,169.45325734,-12.6899496,170.36432541,-12.68388564,170.37221477,-13.57269675,169.45784367,-13.5787827,2019-05-08 00:00:00+00,-1,145720440
11,0,368,2,3,6,3,zi,368120306,15,21.2141991,2018-05-19 04:30:24.055+00,2022-04-13 05:33:29.875+00,1600.5,1600.5,168.046506,-13.1450275,0.0002777768372843,7.228384446372999e-07,7.228384446372999e-07,-0.0002777768372843,168.046506,-13.1450275,167.58975152,-12.70135944,168.50088532,-12.69905061,168.50491395,-13.58788628,167.59047322,-13.59020348,2020-12-09 00:00:00+00,-1,677335126
12,16,368,2,3,6,1,zg,368120106,15,21.5273991,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,168.0106154,-13.1475755,0.0002777765806399,8.155213747350999e-07,8.155213747350999e-07,-0.0002777765806399,168.0106154,-13.1475755,167.55370449,-12.70405579,168.46484658,-12.70145092,168.46918012,-13.59028523,167.55473041,-13.59289955,2019-05-08 00:00:00+00,-1,147574011
13,16,368,3,4,11,1,zg,368120111,16,21.4920006,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,166.9951964,-13.1478617,0.000277777019754,-6.48940459976e-07,-6.48940459976e-07,-0.000277777019754,166.9951964,-13.1478617,166.54069031,-12.70200245,167.45183486,-12.70407524,167.45135635,-13.59291944,166.53690408,-13.59083912,2019-05-08 00:00:00+00,-1,147573991
14,16,368,8,3,30,3,zi,368120330,15,21.2726002,2018-05-19 04:30:24.055+00,2022-02-14 10:37:12.62+00,1600.5,1600.5,164.2587213,-11.2151802,0.0002777696994218,-2.118468835984e-06,-2.118468835984e-06,-0.0002777696994218,164.2587213,-11.2151802,163.809798,-10.76704547,164.71455523,-10.77381395,164.70903814,-11.6626418,163.80149383,-11.65585247,2020-12-09 00:00:00+00,-1,659745010
15,0,368,3,4,11,2,zr,368120211,15,21.4421005,2018-03-22 06:30:53+00,2018-12-13 12:03:26.37+00,1600.5,1600.5,166.9938702,-13.1465813,0.0002777769296365,-6.864319632285001e-07,-6.864319632285001e-07,-0.0002777769296365,166.9938702,-13.1465813,166.53942814,-12.70066236,167.45056781,-12.7028549,167.44996594,-13.59169903,166.53551891,-13.58949853,2019-05-08 00:00:00+00,-1,145720310
16,0,368,3,1,8,3,zi,368120308,15,21.3117008,2018-05-19 04:30:24.055+00,2021-05-08 04:05:20.991+00,1600.5,1600.5,167.033534,-12.2774287,0.0002777770241174,-6.470700538837001e-07,-6.470700538837001e-07,-0.0002777770241174,167.033534,-12.2774287,166.58052368,-11.83159973,167.48866327,-11.8336668,167.48807987,-12.72251093,166.57686918,-12.72043687,2020-12-09 00:00:00+00,-1,565754966
17,16,368,8,1,28,3,zi,368120328,15,21.3010006,2018-05-19 04:30:24.055+00,2021-05-20 04:35:58.807+00,1600.5,1600.5,165.1435429,-10.3520915,0.0002777749782246,-1.24711646403e-06,-1.24711646403e-06,-0.0002777749782246,165.1435429,-10.3520915,164.69442552,-9.90536689,165.59671683,-9.9093519,165.59394053,-10.79819202,164.68908872,-10.79419571,2020-12-09 00:00:00+00,-1,570428166
18,16,368,7,3,26,2,zr,368120226,15,21.5739002,2018-02-16 09:28:07+00,2018-11-27 12:59:54.299+00,1600.5,1600.5,166.1156819,-11.2271376,0.0002777768057098,-7.348719635913e-07,-7.348719635913e-07,-0.0002777768057098,166.1156819,-11.2271376,165.66447245,-10.78120142,166.56928866,-10.78354932,166.56828662,-11.6723931,165.66067987,-11.67003796,2019-05-08 00:00:00+00,-1,144991357
19,16,368,3,2,9,1,zg,368120109,15,21.5674992,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,166.111746,-12.2772001,0.0002777735109969,-1.539615408823e-06,-1.539615408823e-06,-0.0002777735109969,166.111746,-12.2772001,165.66020317,-11.82995113,166.56833057,-11.83486944,166.56482427,-12.72370716,165.65362599,-12.71877222,2019-05-08 00:00:00+00,-1,147574308
20,0,368,12,4,47,2,zr,368120247,15,21.5653,2018-02-16 09:28:07+00,2018-11-27 12:59:54.299+00,1600.5,1600.5,165.1188892,-9.3062623,0.0002777752595513,-1.182796848343e-06,-1.182796848343e-06,-0.0002777752595513,165.1188892,-9.3062623,164.67101963,-8.85967205,165.57059396,-8.86345208,165.56790362,-9.75229244,164.66603959,-9.748502790000002,2019-05-08 00:00:00+00,-1,139546274
21,0,368,12,2,45,1,zg,368120145,15,21.5867996,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,164.2478839,-8.435926,0.0002777723304221,-1.739620349928e-06,-1.739620349928e-06,-0.0002777723304221,164.2478839,-8.435926,163.80192612,-7.9884771,164.699469,-7.99403732,164.69487532,-8.88287002,163.79526516,-8.877297,2019-05-08 00:00:00+00,-1,147573735
22,0,368,3,4,11,3,zi,368120311,15,21.2374992,2018-05-19 04:30:24.055+00,2022-05-02 05:55:26.372+00,1600.5,1600.5,167.0319478,-13.1427179,0.0002777768923303,-7.013661172636e-07,-7.013661172636e-07,-0.0002777768923303,167.0319478,-13.1427179,166.57753724,-12.69677529,167.48866294,-12.69901553,167.48801151,-13.58785963,166.57357951,-13.58561125,2020-12-09 00:00:00+00,-1,684840818
23,0,368,12,3,46,1,zg,368120146,15,21.6084995,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,164.2424713,-9.3026051,0.000277772154793,-1.767441313467e-06,-1.767441313467e-06,-0.000277772154793,164.2424713,-9.3026051,163.79555903,-8.85508572,164.69511439,-8.860734179999998,164.6905279,-9.74956697,163.78868388,-9.74390414,2019-05-08 00:00:00+00,-1,147574386
24,16,368,6,3,22,1,zg,368120122,16,21.4820995,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,168.0045961,-11.233233,0.0002777767653582,7.499694925086001e-07,7.499694925086001e-07,-0.0002777767653582,168.0045961,-11.233233,167.55095558,-10.78966871,168.45579,-10.78727258,168.45963269,-11.67610891,167.55200613,-11.67851244,2019-05-08 00:00:00+00,-1,147574490
25,16,368,3,1,8,1,zg,368120108,16,21.5069008,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,166.996754,-12.2809015,0.0002777771237562,-6.027809818007002e-07,-6.027809818007002e-07,-0.0002777771237562,166.996754,-12.2809015,166.54366525,-11.835143,167.45181669,-11.83706859,167.45137877,-12.7259128,166.54015529,-12.7239807,2019-05-08 00:00:00+00,-1,147574258
26,16,368,7,4,27,3,zi,368120327,15,21.2800999,2018-05-19 04:30:24.055+00,2021-11-13 12:12:59.064+00,1600.5,1600.5,167.0354295,-11.2256529,0.0002777776551915,2.609664395059e-07,2.609664395059e-07,-0.0002777776551915,167.0354295,-11.2256529,166.58259658,-10.78130625,167.48741109,-10.78047247,167.4896575,-11.66931406,166.58205282,-11.67015041,2020-12-09 00:00:00+00,-1,649435747
27,16,368,3,3,10,2,zr,368120210,15,21.4421997,2018-02-16 09:28:07+00,2018-11-27 12:59:54.299+00,1600.5,1600.5,166.1050501,-13.1416249,0.000277773103747,-1.611416129482e-06,-1.611416129482e-06,-0.000277773103747,166.1050501,-13.1416249,165.65214282,-12.69423498,166.56325224,-12.69938203,166.5596103,-13.58821928,165.64519505,-13.58305355,2019-05-08 00:00:00+00,-1,139546213
28,16,368,9,4,35,1,zg,368120135,16,21.4841003,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,170.7611794,-9.2998189,0.0002777616750989,2.990931851118e-06,2.990931851118e-06,-0.0002777616750989,170.7611794,-9.2998189,170.30657311,-8.85991987,171.20608785,-8.850361319999998,171.21692949,-9.73914125,170.31512715,-9.74872411,2019-05-08 00:00:00+00,-1,147574465
29,16,368,9,2,33,1,zg,368120133,16,21.5580997,2018-03-27 06:41:19+00,2018-12-16 10:59:15.665+00,1600.5,1600.5,169.8774223,-8.441317599999998,0.0002777687334193,2.241553420175e-06,2.241553420175e-06,-0.0002777687334193,169.8774223,-8.441317599999998,169.42502518,-8.000236649999998,170.32256834,-7.993072149999999,170.33085369,-8.88187868,169.43124198,-8.8890597,2019-05-08 00:00:00+00,-1,147574423
30,0,368,9,1,32,3,zi,368120332,15,21.2740993,2018-05-19 04:30:24.055+00,2022-06-12 04:42:20.261+00,1600.5,1600.5,170.7881897,-8.4297093,0.0002777623139195,2.931005497704e-06,2.931005497704e-06,-0.0002777623139195,170.7881897,-8.4297093,170.33470069,-7.98974081,171.23219765,-7.980372639999999,171.24271141,-8.869156119999998,170.34314904,-8.87854584,2020-12-09 00:00:00+00,-1,702788483
31,0,368,13,1,48,3,zi,368120348,15,21.2171001,2018-05-19 04:30:24.055+00,2021-05-30 04:34:26.325+00,1600.5,1600.5,170.770247,-6.5166092,0.0002777680599553,2.323509375284e-06,2.323509375284e-06,-0.0002777680599553,170.770247,-6.5166092,170.31959145,-6.07572007,171.21341943,-6.06829165,171.22169514,-6.95709794,170.32628198,-6.96453954,2020-12-09 00:00:00+00,-1,574408223
32,16,368,4,4,15,2,zr,368120215,15,21.4761009,2018-02-16 09:28:07+00,2018-11-27 12:59:54.299+00,1600.5,1600.5,165.086972,-13.1360428,0.0002777696587323,-2.123797267797e-06,-2.123797267797e-06,-0.0002777696587323,165.086972,-13.1360428,164.63492205,-12.68784027,165.54600024,-12.69462392,165.54067401,-13.58345311,164.62629169,-13.57664485,2019-05-08 00:00:00+00,-1,139546269
33,0,368,4,4,15,3,zi,368120315,15,21.1508007,2018-05-19 04:30:24.055+00,2022-05-02 05:55:26.372+00,1600.5,1600.5,165.1246422,-13.1315872,0.0002777686491734,-2.251968816588e-06,-2.251968816588e-06,-0.0002777686491734,165.1246422,-13.1315872,164.67281238,-12.68318172,165.58387133,-12.69037478,165.57812345,-13.57920147,164.66376165,-13.57198234,2020-12-09 00:00:00+00,-1,684840827
