,infobits,field,ccdid,qid,rcid,fid,filtercode,rfid,nframes,maglimit,startobsdate,endobsdate,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid,meta_id
0,0,202,16,1,60,2,zr,202120260,15,21.6329002,2020-10-06 09:22:50.449+00,2021-11-12 06:14:52.19+00,1600.5,1600.5,21.2376173,-28.0994162,0.0002777182416841,-5.750831509637e-06,-5.750831509637e-06,-0.0002777182416841,21.2376173,-28.0994162,20.74641424,-27.6450097,21.74967999,-27.66333577,21.73299004,-28.55205817,20.72138497,-28.53357971,2020-12-09 00:00:00+00,-1,648649940
1,16,202,16,2,61,1,zg,202120161,15,20.9806004,2020-10-06 07:30:58.737+00,2021-01-05 02:31:26.069+00,1600.5,1600.5,20.2546147,-28.0769512,0.0002776605278641,-8.070011978256998e-06,-8.070011978256998e-06,-0.0002776605278641,20.2546147,-28.0769512,19.76782063,-27.61894259,20.77067449,-27.64465927,20.74557018,-28.53322763,19.73439354,-28.50729735,2020-12-09 00:00:00+00,-1,507720326
2,0,202,16,1,60,1,zg,202120160,15,21.3257008,2020-10-06 07:30:58.737+00,2021-09-17 08:31:53.963+00,1600.5,1600.5,21.2393373,-28.0979259,0.0002777188669108,-5.720558442071e-06,-5.720558442071e-06,-0.0002777188669108,21.2393373,-28.0979259,20.74808491,-27.64356669,21.75133922,-27.66179629,21.73475908,-28.55052029,20.72316602,-28.53213911,2020-12-09 00:00:00+00,-1,625231445
3,0,202,10,1,36,2,zr,202120236,15,21.2733994,2020-10-06 09:03:19.564+00,2021-09-08 11:04:25.541+00,1600.5,1600.5,25.4687606,-30.0214406,0.0002777438338264,4.342418518606e-06,4.342418518606e-06,-0.0002777438338264,25.4687606,-30.0214406,24.94979153,-29.58299774,25.97168238,-29.56916456,25.99232885,-30.45782907,24.96123962,-30.4717868,2020-12-09 00:00:00+00,-1,619453577
4,16,202,13,4,51,1,zg,202120151,15,21.0331993,2020-10-06 07:30:58.737+00,2021-10-30 06:02:23.241+00,1600.5,1600.5,27.5784487,-28.9299297,0.0002776278561287,9.125093343266002e-06,9.125093343266002e-06,-0.0002776278561287,27.5784487,-28.9299297,27.05640541,-28.49933603,28.0671315,-28.47026146,28.10483669,-29.35849281,27.08542114,-29.38781761,2020-12-09 00:00:00+00,-1,640549487
5,16,202,10,1,36,1,zg,202120136,15,21.1975994,2020-10-06 07:30:58.737+00,2020-12-10 04:01:01.501+00,1600.5,1600.5,25.466711,-30.0307978,0.0002777434114264,4.369351939461e-06,4.369351939461e-06,-0.0002777434114264,25.466711,-30.0307978,24.9476448,-29.59239814,25.96962885,-29.57847917,25.99037851,-30.46714192,24.9591918,-30.48118625,2020-12-09 00:00:00+00,-1,492524958
6,0,202,10,2,37,2,zr,202120237,15,21.4916992,2020-10-06 09:03:19.564+00,2021-10-11 07:36:09.406+00,1600.5,1600.5,24.476374,-30.0361976,0.0002777712105696,1.91008006796e-06,1.91008006796e-06,-0.0002777712105696,24.476374,-30.0361976,23.96177432,-29.59383613,24.98391398,-29.58775141,24.99557811,-30.47653836,23.96422958,-30.48267791,2020-12-09 00:00:00+00,-1,635055319
7,16,202,13,2,49,1,zg,202120149,15,20.9526005,2020-10-06 07:30:58.737+00,2021-11-06 07:02:40.597+00,1600.5,1600.5,26.5681394,-28.0894051,0.0002776968153194,6.70616049538e-06,6.70616049538e-06,-0.0002776968153194,26.5681394,-28.0894051,26.05442938,-27.65488152,27.05752686,-27.63351108,27.08601563,-28.52199992,26.07458569,-28.54354799,2020-12-09 00:00:00+00,-1,644753290
8,0,202,15,3,58,2,zr,202120258,15,21.5912991,2020-10-06 09:22:50.449+00,2021-11-12 06:14:52.19+00,1600.5,1600.5,22.3541971,-28.9849888,0.0002777663618219,-2.518346165613e-06,-2.518346165613e-06,-0.0002777663618219,22.3541971,-28.9849888,21.852927,-28.53562216,22.86467893,-28.54364608,22.85983283,-29.43248029,21.83934966,-29.42438712,2020-12-09 00:00:00+00,-1,648649950
9,16,202,15,1,56,1,zg,202120156,15,21.2921009,2020-10-06 07:30:58.737+00,2021-09-08 09:58:42.511+00,1600.5,1600.5,23.3404448,-28.1263285,0.0002777777245141,-1.720201248953e-07,-1.720201248953e-07,-0.0002777777245141,23.3404448,-28.1263285,22.83889429,-27.68071476,23.84261943,-27.68126293,23.84617431,-28.57010172,22.83409117,-28.56954899,2020-12-09 00:00:00+00,-1,619453586
10,0,202,14,3,54,2,zr,202120254,15,21.3705997,2020-10-06 09:03:19.564+00,2021-11-05 06:02:19.42+00,1600.5,1600.5,24.4676678,-28.9847265,0.0002777752008053,1.196513556024e-06,1.196513556024e-06,-0.0002777752008053,24.4676678,-28.9847265,23.95958888,-28.54126384,24.97137007,-28.53745153,24.98011284,-29.42626295,23.95959941,-29.43010816,2020-12-09 00:00:00+00,-1,643956206
11,0,202,14,3,54,1,zg,202120154,15,21.2376003,2020-10-06 07:30:58.737+00,2021-01-06 03:02:30.191+00,1600.5,1600.5,24.4638611,-28.9887567,0.0002777752650312,1.181509194867e-06,1.181509194867e-06,-0.0002777752650312,24.4638611,-28.9887567,23.95579007,-28.54526988,24.96761019,-28.54150538,24.97629915,-29.4303172,23.95574498,-29.4341142,2020-12-09 00:00:00+00,-1,508529630
12,16,202,15,3,58,1,zg,202120158,15,21.3763008,2020-10-06 07:30:58.737+00,2021-08-17 10:34:34.39+00,1600.5,1600.5,22.3498316,-28.9847794,0.0002777664022583,-2.513882184378e-06,-2.513882184378e-06,-0.0002777664022583,22.3498316,-28.9847794,21.84855426,-28.53541982,22.86030432,-28.54342951,22.85547452,-29.43226379,21.83499331,-29.42418497,2020-12-09 00:00:00+00,-1,609049940
13,16,202,12,1,44,1,zg,202120144,15,21.2581997,2020-10-06 07:30:58.737+00,2021-10-11 08:02:43.324+00,1600.5,1600.5,21.1914269,-30.0098019,0.0002777203191656,-5.649615004975e-06,-5.649615004975e-06,-0.0002777203191656,21.1914269,-30.0098019,20.69102082,-29.55548182,21.71270853,-29.57347925,21.69642794,-30.46221178,20.66555034,-30.4440524,2020-12-09 00:00:00+00,-1,635055310
