,infobits,field,ccdid,qid,rcid,fid,filtercode,rfid,nframes,maglimit,startobsdate,endobsdate,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid,meta_id
0,0,1587,9,1,32,2,zr,1587120232,16,21.3507004,2018-06-16 08:43:31.727+00,2019-07-22 08:45:14.996+00,1600.5,1600.5,300.8969021,16.7066814,0.0002777370763823,-4.755021525174e-06,-4.755021525174e-06,-0.0002777370763823,300.8969021,16.7066814,300.43980913,17.15814542,301.36988059,17.14289435,301.35183574,16.25421808,300.42608293,16.26939832,2019-12-11 00:00:00+00,-1,226020556
1,0,1587,16,3,62,1,zg,1587120162,16,21.7663994,2018-06-08 10:56:54.967+00,2020-08-29 08:33:01.297+00,1600.5,1600.5,294.1852387,17.7481219,0.0002777405165701,4.549646419542e-06,4.549646419542e-06,-0.0002777405165701,294.1852387,17.7481219,293.7098537,18.18463407,294.6453384,18.19922868,294.65830791,17.31047019,293.72745481,17.29594785,2020-12-09 00:00:00+00,-1,434925857
2,0,1587,15,2,57,2,zr,1587120257,15,20.9512997,2018-07-01 09:25:28.271+00,2019-10-13 03:00:00.089+00,1600.5,1600.5,296.1108904,18.6378232,0.000277767698715,2.366300414859e-06,2.366300414859e-06,-0.000277767698715,296.1108904,18.6378232,295.63665038,19.07785047,296.57713977,19.08544224,296.58267669,18.1966134,295.64709477,18.18906125,2019-12-11 00:00:00+00,-1,271013113
3,0,1587,10,2,37,1,zg,1587120137,16,21.4563999,2018-06-08 10:56:54.967+00,2020-08-29 08:33:01.297+00,1600.5,1600.5,298.0734679,16.7240259,0.000277775891822,-1.023596443899e-06,-1.023596443899e-06,-0.000277775891822,298.0734679,16.7240259,297.61003321,17.16956744,298.54032252,17.16628438,298.53473949,16.27745615,297.60877638,16.28072393,2020-12-09 00:00:00+00,-1,434925968
4,0,1587,10,1,36,2,zr,1587120236,16,21.2852993,2018-06-16 08:43:31.727+00,2020-05-28 11:25:07.575+00,1600.5,1600.5,298.9572714,16.7208232,0.0002777690069838,-2.207393573982e-06,-2.207393573982e-06,-0.0002777690069838,298.9572714,16.7208232,298.49583388,17.16825226,299.42608391,17.16117234,299.41654651,16.27237495,298.49062131,16.27942196,2020-12-09 00:00:00+00,-1,391477343
5,0,1587,12,2,45,1,zg,1587120145,15,21.7192001,2018-06-08 10:56:54.967+00,2020-05-15 11:44:41.205+00,1600.5,1600.5,294.200345,16.7048018,0.000277739646184,4.60247375984e-06,4.60247375984e-06,-0.000277739646184,294.200345,16.7048018,293.72762177,17.14126356,294.65769248,17.15602535,294.67090911,16.26727117,293.74515665,16.25257793,2020-12-09 00:00:00+00,-1,386286074
6,0,1587,14,2,53,1,zg,1587120153,15,21.2360992,2018-06-08 10:56:54.967+00,2020-08-30 09:03:04.158+00,1600.5,1600.5,298.0871578,18.6368719,0.0002777720418845,-1.785097866726e-06,-1.785097866726e-06,-0.0002777720418845,298.0871578,18.6368719,297.61992238,19.08356559,298.5604212,19.07783848,298.55193947,18.1890305,297.61634814,18.19472772,2020-12-09 00:00:00+00,-1,435503438
7,0,1587,14,1,52,2,zr,1587120252,16,21.0307999,2018-07-01 09:25:28.271+00,2019-10-13 03:00:00.089+00,1600.5,1600.5,298.9779132,18.6326411,0.0002777602632397,-3.119293536938e-06,-3.119293536938e-06,-0.0002777602632397,298.9779132,18.6326411,298.51296244,19.08145632,299.45339704,19.07144875,299.44041129,18.18268961,298.50488203,18.19264498,2019-12-11 00:00:00+00,-1,271013039
8,0,1587,15,3,58,1,zg,1587120158,15,21.3761997,2018-06-08 10:56:54.967+00,2020-10-22 03:30:38.991+00,1600.5,1600.5,296.1383219,17.7684921,0.0002777675980157,2.37809162322e-06,2.37809162322e-06,-0.0002777675980157,296.1383219,17.7684921,295.66648365,18.20852992,296.60216964,18.21615852,296.60784034,17.32733061,295.67679397,17.31973983,2020-12-09 00:00:00+00,-1,464659339
9,0,1587,16,4,63,2,zr,1587120263,15,21.1777992,2018-07-01 09:25:28.271+00,2019-10-13 03:00:00.089+00,1600.5,1600.5,295.0750151,17.7649599,0.0002777598006148,3.160219862851e-06,3.160219862851e-06,-0.0002777598006148,295.0750151,17.7649599,294.60188568,18.20373089,295.53752623,18.21386845,295.54582551,17.32505926,294.61482298,17.31497196,2019-12-11 00:00:00+00,-1,271013122
