,infobits,field,ccdid,qid,rcid,fid,filtercode,rfid,nframes,maglimit,startobsdate,endobsdate,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid,meta_id
0,16,318,13,2,49,1,zg,318120149,15,21.3469009,2018-03-26 07:16:43+00,2019-03-05 07:34:21.197+00,1600.5,1600.5,173.5699432,-13.7130106,0.0002777589545823,3.233724868337e-06,3.233724868337e-06,-0.0002777589545823,173.5699432,-13.7130106,173.10803762,-13.27336276,174.02119796,-13.26303472,174.03358008,-14.15179764,173.11695714,-14.16216485,2019-05-08 00:00:00+00,-1,174387864
1,0,318,13,2,49,2,zr,318120249,15,21.3621006,2018-04-10 05:12:46+00,2019-02-25 07:09:49.395+00,1600.5,1600.5,173.5686045,-13.7145865,0.0002777589109746,3.2374683456e-06,3.2374683456e-06,-0.0002777589109746,173.5686045,-13.7145865,173.10668983,-13.27494466,174.01985595,-13.26460466,174.03225069,-14.15336741,173.11562153,-14.16374663,2019-05-08 00:00:00+00,-1,172443938
2,16,318,15,1,56,1,zg,318120156,15,21.4270992,2018-03-26 07:16:43+00,2019-03-05 07:34:21.197+00,1600.5,1600.5,170.6428299,-13.7281293,0.0002777776349635,2.816757308246e-07,2.816757308246e-07,-0.0002777776349635,170.6428299,-13.7281293,170.18572686,-13.28373689,171.09900513,-13.28283726,171.1016668,-14.17167782,170.1849208,-14.17258086,2019-05-08 00:00:00+00,-1,174388076
3,0,318,14,1,52,3,zi,318120352,15,21.1462994,2020-12-05 11:35:37.735+00,2021-03-24 08:33:28.032+00,1600.5,1600.5,172.581973,-13.7256015,0.0002777745379662,1.341597867265e-06,1.341597867265e-06,-0.0002777745379662,172.581973,-13.7256015,172.12313418,-13.28290674,173.03639281,-13.27862188,173.04254526,-14.16744611,172.12581976,-14.17174723,2020-12-09 00:00:00+00,-1,543641472
4,16,318,13,1,48,1,zg,318120148,15,21.3353996,2018-03-26 07:16:43+00,2019-03-15 06:37:49.349+00,1600.5,1600.5,174.4597141,-13.7011373,0.0002777437390841,4.348474070009e-06,4.348474070009e-06,-0.0002777437390841,174.4597141,-13.7011373,173.99602024,-13.26329437,174.90908624,-13.24940595,174.92513723,-14.13811346,174.00861268,-14.15205449,2019-05-08 00:00:00+00,-1,175666592
5,0,318,15,2,57,2,zr,318120257,15,21.4043999,2018-04-10 05:12:46+00,2019-02-25 07:09:49.395+00,1600.5,1600.5,169.7514169,-13.7277186,0.0002777765210741,-8.355639686077e-07,-8.355639686077e-07,-0.0002777765210741,169.7514169,-13.7277186,169.29615648,-13.28154384,170.20942956,-13.2842125,170.2084111,-14.17305627,169.29167046,-14.17037748,2019-05-08 00:00:00+00,-1,172443828
6,16,318,16,2,61,1,zg,318120161,15,21.0648994,2018-03-26 07:16:43+00,2019-01-04 11:32:33.287+00,1600.5,1600.5,167.8423699,-13.7097882,0.0002777507463459,-3.875142763736e-06,-3.875142763736e-06,-0.0002777507463459,167.8423699,-13.7097882,167.39219084,-13.25880125,168.30531223,-13.2711779,168.29427962,-14.1599576,167.37769692,-14.14753403,2019-05-08 00:00:00+00,-1,156518043
7,0,318,15,1,56,3,zi,318120356,15,21.1966991,2020-12-05 11:35:37.735+00,2021-04-03 04:49:06.328+00,1600.5,1600.5,170.6739812,-13.7294714,0.0002777776136073,3.020029876229e-07,3.020029876229e-07,-0.0002777776136073,170.6739812,-13.7294714,170.21684219,-13.28511144,171.13012544,-13.28414689,171.13285426,-14.17298726,170.21610291,-14.17395547,2020-12-09 00:00:00+00,-1,548677709
8,0,318,15,2,57,3,zi,318120357,15,21.1872997,2020-12-05 11:35:37.735+00,2021-04-03 04:49:06.328+00,1600.5,1600.5,169.7851943,-13.7263508,0.0002777766406264,-7.948267048874001e-07,-7.948267048874001e-07,-0.0002777766406264,169.7851943,-13.7263508,169.32986916,-13.28024094,170.24313749,-13.2827795,170.24225303,-14.1716234,169.32551752,-14.16907521,2020-12-09 00:00:00+00,-1,548677671
9,16,318,15,2,57,1,zg,318120157,15,21.4372005,2018-04-02 06:44:00+00,2019-03-05 07:34:21.197+00,1600.5,1600.5,169.7531012,-13.7280769,0.0002777765236336,-8.347126396314001e-07,-8.347126396314001e-07,-0.0002777765236336,169.7531012,-13.7280769,169.2978387,-13.28190348,170.21111314,-13.28456943,170.21009753,-14.1734132,169.29335543,-14.17073713,2019-05-08 00:00:00+00,-1,174388102
