,infobits,field,ccdid,qid,rcid,fid,filtercode,rfid,nframes,maglimit,startobsdate,endobsdate,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid,meta_id
0,0,473,13,1,48,1,zg,473120148,15,22.0692997,2018-03-27 07:13:18+00,2018-06-11 05:04:49.767+00,1600.5,1600.5,188.5474529,8.021677399999998,0.000277771546756,-1.860548279924e-06,-1.860548279924e-06,-0.000277771546756,188.5474529,8.021677399999998,188.10115098,8.46882645,188.99976702,8.46286637,188.99277365,7.57404902,188.09611994,7.57999609,2019-05-08 00:00:00+00,-1,55786540
1,0,473,13,2,49,3,zi,473120349,15,21.3966999,2018-05-19 04:55:30.538+00,2021-04-09 07:39:58.897+00,1600.5,1600.5,187.7126203,8.023118,0.0002777743187879,-1.386235579181e-06,-1.386235579181e-06,-0.0002777743187879,187.7126203,8.023118,187.26554586,8.469511739999998,188.16417426,8.465071059999998,188.15871336,7.576243189999999,187.26204772,7.58067417,2020-12-09 00:00:00+00,-1,552589155
2,0,473,13,4,51,3,zi,473120351,15,21.4678993,2018-05-19 04:55:30.538+00,2021-06-05 04:38:30.849+00,1600.5,1600.5,188.5800377,7.1505805,0.0002777714922587,-1.868666786916e-06,-1.868666786916e-06,-0.0002777714922587,188.5800377,7.1505805,188.13470559,7.597768839999999,189.03139605,7.59178346,189.02449815,6.70296549,188.12955102,6.70893923,2020-12-09 00:00:00+00,-1,577524968
3,0,473,13,1,48,3,zi,473120348,15,21.2555008,2018-05-19 04:55:30.538+00,2021-04-02 09:09:38.731+00,1600.5,1600.5,188.5839592,8.0157462,0.000277771444964,-1.875683820755e-06,-1.875683820755e-06,-0.000277771444964,188.5839592,8.0157462,188.13768878,8.46291951,189.03629065,8.45691095,189.02924921,7.568093969999999,188.13260816,7.57408943,2020-12-09 00:00:00+00,-1,548019338
4,0,473,13,4,51,1,zg,473120151,15,22.3323002,2018-04-21 06:13:44.366+00,2018-06-14 05:37:11.065+00,1600.5,1600.5,188.5429955,7.1573649,0.0002777716320795,-1.847765967178e-06,-1.847765967178e-06,-0.0002777716320795,188.5429955,7.1573649,188.09762242,7.60451978,188.9943275,7.59860135,188.98749606,6.70978287,188.09253602,6.71568979,2019-05-08 00:00:00+00,-1,57181786
5,0,473,13,2,49,1,zg,473120149,15,22.2978992,2018-04-22 07:34:30.527+00,2018-06-15 05:05:10.62+00,1600.5,1600.5,187.6759342,8.0283191,0.0002777744058864,-1.368671480286e-06,-1.368671480286e-06,-0.0002777744058864,187.6759342,8.0283191,187.2288252,8.47468469,188.12746603,8.47030027,188.12206116,7.58147207,187.22538441,7.58584689,2019-05-08 00:00:00+00,-1,57608966
6,0,473,15,3,58,1,zg,473120158,15,22.2453995,2018-04-06 06:44:20+00,2018-06-09 04:34:32.098+00,1600.5,1600.5,183.9342923,7.1623248,0.0002777736629976,1.511943146188e-06,1.511943146188e-06,-0.0002777736629976,183.9342923,7.1623248,183.48349331,7.60410217,184.38021532,7.608944959999999,184.38421813,6.72010951,183.48924244,6.71527615,2019-05-08 00:00:00+00,-1,54850336
7,0,473,15,3,58,2,zr,473120258,15,21.8878002,2018-03-08 10:15:35+00,2018-04-19 06:30:37.314+00,1600.5,1600.5,183.933286,7.1653013,0.0002777737545072,1.495036486343e-06,1.495036486343e-06,-0.0002777737545072,183.933286,7.1653013,183.482511,7.6071058,184.37923953,7.61189444,184.38318747,6.72305875,183.48820601,6.71827944,2019-05-08 00:00:00+00,-1,38570493
8,0,473,16,4,63,2,zr,473120263,15,22.0373001,2018-03-08 10:15:35+00,2018-04-19 06:30:37.314+00,1600.5,1600.5,182.9316126,7.1632458,0.000277774544229,1.340300520971e-06,1.340300520971e-06,-0.000277774544229,182.9316126,7.1632458,182.48108799,7.605299439999999,183.37781478,7.60959245,183.38126393,6.72075472,182.48628371,6.71647007,2019-05-08 00:00:00+00,-1,38571594
9,0,473,16,1,60,2,zr,473120260,16,22.0039005,2018-03-07 09:19:37+00,2018-04-16 06:45:11+00,1600.5,1600.5,182.927535,8.0298943,0.0002777740891041,1.431519988165e-06,1.431519988165e-06,-0.0002777740891041,182.927535,8.0298943,182.47590029,8.47177425,183.37454378,8.476359999999998,183.37818747,7.587523,182.48150846,7.58294728,2019-05-08 00:00:00+00,-1,37625781
10,0,473,16,1,60,1,zg,473120160,15,22.2063999,2018-04-06 06:44:20+00,2018-06-09 04:34:32.098+00,1600.5,1600.5,182.9282172,8.0263159,0.0002777740661677,1.435963731173e-06,1.435963731173e-06,-0.0002777740661677,182.9282172,8.0263159,182.47657955,8.46818881,183.3752146,8.47278879,183.37887307,7.58395185,182.48220159,7.57936192,2019-05-08 00:00:00+00,-1,54850339
11,0,473,16,4,63,1,zg,473120163,15,22.2581005,2018-04-06 06:44:20+00,2018-06-09 04:34:32.098+00,1600.5,1600.5,182.9326282,7.1600038,0.0002777745993948,1.328818326269e-06,1.328818326269e-06,-0.0002777745993948,182.9326282,7.1600038,182.48212542,7.60207601,183.37884561,7.60633225,183.3822581,6.71749438,182.48728367,6.71324643,2019-05-08 00:00:00+00,-1,54850337
12,0,473,15,2,57,2,zr,473120257,15,21.9787006,2018-03-08 10:15:35+00,2018-04-16 06:45:11+00,1600.5,1600.5,183.9286623,8.032099199999998,0.0002777738231116,1.482235164924e-06,1.482235164924e-06,-0.0002777738231116,183.9286623,8.032099199999998,183.47694349,8.47389743,184.37559126,8.47864563,184.3793986,7.589809309999999,183.48271585,7.58507149,2019-05-08 00:00:00+00,-1,37609848
13,0,473,15,2,57,1,zg,473120157,15,22.2367001,2018-04-06 06:44:20+00,2018-06-09 04:34:32.098+00,1600.5,1600.5,183.9294639,8.028786699999998,0.0002777737315254,1.499300360734e-06,1.499300360734e-06,-0.0002777737315254,183.9294639,8.028786699999998,183.47772156,8.47055755,184.37636129,8.475360419999998,184.38022415,7.586524329999999,183.4835486,7.58173196,2019-05-08 00:00:00+00,-1,54850340
14,0,473,15,2,57,3,zi,473120357,15,21.4755993,2018-05-19 04:55:30.538+00,2021-03-22 08:26:16.122+00,1600.5,1600.5,183.9666392,8.0242398,0.0002777736724602,1.510203660439e-06,1.510203660439e-06,-0.0002777736724602,183.9666392,8.0242398,183.51488467,8.465993239999998,184.4135136,8.470831029999998,184.41741221,7.58199509,183.52074632,7.57716787,2020-12-09 00:00:00+00,-1,542589177
15,0,473,15,1,56,1,zg,473120156,15,22.2374001,2018-04-06 06:44:20+00,2018-06-09 04:34:32.098+00,1600.5,1600.5,184.8025366,8.0326486,0.0002777759348289,1.011858213839e-06,1.011858213839e-06,-0.0002777759348289,184.8025366,8.0326486,184.35157373,8.4752036,185.25022964,8.47844499,185.25251686,7.589603549999999,184.35582617,7.586369249999999,2019-05-08 00:00:00+00,-1,54850341
16,0,473,15,1,56,2,zr,473120256,16,21.9591999,2018-03-08 10:15:35+00,2018-04-16 06:45:11+00,1600.5,1600.5,184.801785,8.035463399999998,0.0002777760259126,9.865370439162002e-07,9.865370439162002e-07,-0.0002777760259126,184.801785,8.035463399999998,184.35085959,8.47805901,185.24952238,8.48121929,185.25172744,7.59237765,184.35503058,7.58922429,2019-05-08 00:00:00+00,-1,37625779
17,0,473,15,4,59,2,zr,473120259,15,21.8836994,2018-03-08 10:15:35+00,2018-05-05 04:03:05.513+00,1600.5,1600.5,184.8041624,7.1680082,0.0002777761491243,9.51212279572e-07,9.51212279572e-07,-0.0002777761491243,184.8041624,7.1680082,184.35425759,7.61068739,185.25099954,7.61373415,185.2531933,6.72489249,184.35819916,6.72185167,2019-05-08 00:00:00+00,-1,43655008
18,0,473,15,4,59,1,zg,473120159,15,22.2772007,2018-04-06 06:44:20+00,2018-06-09 04:34:32.098+00,1600.5,1600.5,184.8056869,7.1661493,0.0002777761442513,9.526342297491001e-07,9.526342297491001e-07,-0.0002777761442513,184.8056869,7.1661493,184.35578176,7.60882626,185.2525198,7.61187757,185.25471837,6.72303593,184.35972767,6.71999056,2019-05-08 00:00:00+00,-1,54850089
19,16,473,15,4,59,3,zi,473120359,15,21.4125996,2018-05-19 04:55:30.538+00,2021-04-09 07:39:58.897+00,1600.5,1600.5,184.8404961,7.1613635,0.0002777760866076,9.692966914439e-07,9.692966914439e-07,-0.0002777760866076,184.8404961,7.1613635,184.3905692,7.60401383,185.28729706,7.60711851,185.28954993,6.718277,184.39456822,6.71517836,2020-12-09 00:00:00+00,-1,552589110
20,0,473,14,2,53,1,zg,473120153,15,22.2238998,2018-04-06 06:44:20+00,2018-06-14 05:37:11.065+00,1600.5,1600.5,185.8018286,8.0315622,0.0002777763998143,-8.749476212847001e-07,-8.749476212847001e-07,-0.0002777763998143,185.8018286,8.0315622,185.35391485,8.47714008,186.25256974,8.47433726,186.24875987,7.58550095,185.35206994,7.588297629999999,2019-05-08 00:00:00+00,-1,57181183
21,0,473,14,2,53,2,zr,473120253,15,21.9822006,2018-03-08 10:15:35+00,2018-04-19 06:30:37.314+00,1600.5,1600.5,185.7995371,8.0353937,0.0002777763380232,-8.943497664046e-07,-8.943497664046e-07,-0.0002777763380232,185.7995371,8.0353937,185.35165034,8.48100244,186.25031398,8.47813747,186.2464409,7.58930142,185.34974319,7.59216012,2019-05-08 00:00:00+00,-1,38570492
