,infobits,field,ccdid,qid,rcid,fid,filtercode,rfid,nframes,maglimit,startobsdate,endobsdate,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid,meta_id
0,0,1867,13,3,50,1,zg,1867120150,17,21.7278004,2018-09-23 09:53:10.664+00,2019-10-09 12:00:32.15+00,1600.5,1600.5,101.7114035,75.20702819999998,0.0002746149265339,-4.179875538739e-05,-4.179875538739e-05,-0.0002746149265339,101.7114035,75.20702819999998,100.20231219,75.708523,103.74339509,75.570834,103.12281897,74.696354,99.77698402,74.82627870999998,2019-12-11 00:00:00+00,-1,268952201
1,0,1867,5,4,19,1,zg,1867120119,16,21.7658005,2018-09-29 10:23:10.691+00,2019-10-09 12:00:32.15+00,1600.5,1600.5,102.5965499,71.2915507,0.0002740568348931,-4.531385081261e-05,-4.531385081261e-05,-0.0002740568348931,102.5965499,71.2915507,101.42481938,71.79897517,104.21984942,71.65066352,103.70816261,70.7772188,101.03332527,70.91897881,2019-12-11 00:00:00+00,-1,268106648
2,0,1867,9,2,33,1,zg,1867120133,17,21.7285004,2018-09-23 09:53:10.664+00,2019-10-09 12:00:32.15+00,1600.5,1600.5,101.133152,74.1689441,0.0002750640428826,-3.873326916473e-05,-3.873326916473e-05,-0.0002750640428826,101.133152,74.1689441,99.70315266,74.66645615,103.01677047,74.539113,102.47744961,73.66262442,99.3351616,73.78325555,2019-12-11 00:00:00+00,-1,268952596
3,0,1867,8,1,28,1,zg,1867120128,17,21.6602993,2018-09-23 09:53:10.664+00,2019-10-09 12:00:32.15+00,1600.5,1600.5,84.7580509,72.253259,0.0002752450965945,3.742500003831e-05,3.742500003831e-05,-0.0002752450965945,84.7580509,72.253259,83.08249071,72.62678393999998,86.04120752999998,72.74944925,86.36552173,71.86608298,83.54302855999998,71.74916793,2019-12-11 00:00:00+00,-1,268952042
4,0,1867,10,4,39,1,zg,1867120139,15,21.6947002,2018-09-29 10:23:10.691+00,2019-10-09 12:00:32.15+00,1600.5,1600.5,97.2572381,73.4166312,0.0002769927789125,-2.086849916627e-05,-2.086849916627e-05,-0.0002769927789125,97.2572381,73.4166312,95.7804842,73.88812446,98.96762163,73.81959113,98.65377096,72.93528971,95.62704155,73.00035543,2019-12-11 00:00:00+00,-1,268106732
5,0,1867,1,1,0,2,zr,1867120200,18,21.6044006,2018-09-25 08:57:30.11+00,2019-10-05 10:49:49.781+00,1600.5,1600.5,102.0587764,70.2564488,0.000274382785908,-4.329642738686e-05,-4.329642738686e-05,-0.000274382785908,102.0587764,70.2564488,100.93666821,70.76130386,103.59060928,70.61977194,103.1267645,69.74494258,100.58103048,69.88056079,2019-12-11 00:00:00+00,-1,268946477
6,0,1867,11,3,42,1,zg,1867120142,16,21.7245007,2018-09-23 09:53:10.664+00,2019-10-09 12:00:32.15+00,1600.5,1600.5,87.7375063,73.4039886,0.0002767896666948,2.340884956854e-05,2.340884956854e-05,-0.0002767896666948,87.7375063,73.4039886,86.01547282999998,73.80245929999998,89.19766273,73.87933217,89.37971486,72.99200340999998,86.35721273,72.91901427,2019-12-11 00:00:00+00,-1,268106884
7,0,1867,2,3,6,2,zr,1867120206,18,21.6520996,2018-09-25 08:57:30.11+00,2019-10-05 10:49:49.781+00,1600.5,1600.5,93.9361213,69.6288025,0.0002777240106891,-5.465136215688e-06,-5.465136215688e-06,-0.0002777240106891,93.9361213,69.6288025,92.65769998,70.07732663,95.26473335,70.05946976,95.16124143,69.17135641,92.66080653,69.18848297,2019-12-11 00:00:00+00,-1,268952774
8,0,1867,4,3,14,1,zg,1867120114,16,21.5748997,2018-09-23 09:53:10.664+00,2019-10-09 12:00:32.15+00,1600.5,1600.5,83.37275769999998,69.3782239,0.0002744673873315,4.275683709737e-05,4.275683709737e-05,-0.0002744673873315,83.37275769999998,69.3782239,81.90674414,69.74286364,84.45064725999998,69.88249489,84.78922826999998,69.00163471,82.34443856,68.86757528,2019-12-11 00:00:00+00,-1,268106621
9,16,1867,12,1,44,2,zr,1867120244,17,21.7259007,2018-09-25 08:57:30.11+00,2019-10-05 10:49:49.781+00,1600.5,1600.5,83.860308,74.14273029999998,0.0002746336482323,4.167556941102e-05,4.167556941102e-05,-0.0002746336482323,83.860308,74.14273029999998,81.96539988,74.50739260999998,85.2679188,74.64439674,85.67042184999998,73.76232666999998,82.53756955999998,73.63252056999998,2019-12-11 00:00:00+00,-1,268949418
