,infobits,field,ccdid,qid,rcid,fid,filtercode,rfid,nframes,maglimit,startobsdate,endobsdate,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid,meta_id
0,0,1858,16,4,63,2,zr,1858120263,19,21.6875,2018-07-28 08:41:21.159+00,2019-07-22 08:18:49.214+00,1600.5,1600.5,287.6548302,68.0622344,0.0002764896611477,2.672005062849e-05,2.672005062849e-05,-0.0002764896611477,287.6548302,68.0622344,286.33363527,68.45665653,288.74734755,68.54381232,288.93105944,67.65761198,286.60729235,67.57373354,2019-12-11 00:00:00+00,-1,268950449
1,0,1858,16,2,61,1,zg,1858120161,15,21.4256992,2019-03-25 11:14:56.583+00,2020-09-30 07:41:47.792+00,1600.5,1600.5,285.0452444,68.8237928,0.0002750916292718,3.853685679554e-05,3.853685679554e-05,-0.0002750916292718,285.0452444,68.8237928,283.63230294,69.19649077,286.1171078,69.32227335,286.41082531,68.43974895,284.02076399,68.31885569,2020-12-09 00:00:00+00,-1,451782503
2,0,1858,12,2,45,2,zr,1858120245,21,21.7509003,2018-07-28 08:41:21.159+00,2019-07-22 08:18:49.214+00,1600.5,1600.5,285.7039093,66.9267253,0.0002755010268438,3.549194324346e-05,3.549194324346e-05,-0.0002755010268438,285.7039093,66.9267253,284.41417451,67.3055672,286.70405864,67.42120682,286.95370103,66.53773817,284.74371767,66.42619988,2019-12-11 00:00:00+00,-1,268950499
3,0,1858,11,2,41,1,zg,1858120141,15,21.5981007,2019-03-25 11:14:56.583+00,2020-09-03 07:52:42.309+00,1600.5,1600.5,290.4586662,67.1570257,0.0002774162348979,1.416779595583e-05,1.416779595583e-05,-0.0002774162348979,290.4586662,67.1570257,289.23573948,67.57361324,291.56489655,67.61979001,291.63965365,66.73141869,289.39438143,66.68690903,2020-12-09 00:00:00+00,-1,437919863
4,0,1858,12,2,45,1,zg,1858120145,15,21.7252998,2019-03-25 11:14:56.583+00,2020-08-31 06:49:00.33+00,1600.5,1600.5,285.7168611,66.9323699,0.0002754896613086,3.558005535688e-05,3.558005535688e-05,-0.0002754896613086,285.7168611,66.9323699,284.42651273,67.3110487,286.71683803,67.42697589,286.96725298,66.54353809,284.75685536,66.43172336,2020-12-09 00:00:00+00,-1,436111039
5,0,1858,12,4,47,2,zr,1858120247,17,21.6956005,2018-07-28 08:41:21.159+00,2019-07-22 08:18:49.214+00,1600.5,1600.5,288.1169563,66.1588988,0.0002766648258522,2.484085270829e-05,2.484085270829e-05,-0.0002766648258522,288.1169563,66.1588988,286.90435141,66.55712698,289.13303638,66.63801675,289.29158338,65.75147836,287.13886318,65.6733674,2019-12-11 00:00:00+00,-1,268950509
6,0,1858,8,2,29,1,zg,1858120129,16,21.6145,2019-03-25 11:14:56.583+00,2020-09-27 06:21:16.954+00,1600.5,1600.5,286.2697099,65.0301858,0.0002758328611712,3.281351132212e-05,3.281351132212e-05,-0.0002758328611712,286.2697099,65.0301858,285.08274595,65.41435924,287.20808926,65.52110992,287.42258375,64.63687132,285.36543049,64.53359362,2020-12-09 00:00:00+00,-1,449705973
7,0,1858,11,3,42,2,zr,1858120242,15,21.6725006,2018-07-28 08:41:21.159+00,2020-06-13 10:59:33.519+00,1600.5,1600.5,290.570169,66.2259336,0.0002774453381909,1.358595389757e-05,1.358595389757e-05,-0.0002774453381909,290.570169,66.2259336,289.39560067,66.64371911,291.63696963,66.68796401,291.70610059,65.79955593,289.54201024,65.75683994,2020-12-09 00:00:00+00,-1,397074661
8,0,1858,11,3,42,1,zg,1858120142,15,21.5802002,2019-03-25 11:14:56.583+00,2020-09-03 07:52:42.309+00,1600.5,1600.5,290.5687403,66.2916862,0.0002774399571065,1.369540170643e-05,1.369540170643e-05,-0.0002774399571065,290.5687403,66.2916862,289.39062942,66.70927104,291.63793193,66.7538748,291.70799574,65.86547624,289.53840935,65.82241848,2020-12-09 00:00:00+00,-1,437919845
9,0,1858,16,4,63,1,zg,1858120163,15,21.6662998,2019-03-25 11:14:56.583+00,2020-09-03 07:52:42.309+00,1600.5,1600.5,287.6576743,68.0683836,0.0002764804101029,2.68156047196e-05,2.68156047196e-05,-0.0002764804101029,287.6576743,68.0683836,286.33575388,68.4626335,288.75003829,68.55010143,288.93460922,67.66392445,286.61030968,67.5797465,2020-12-09 00:00:00+00,-1,437919983
