,infobits,field,ccdid,qid,rcid,fid,filtercode,rfid,nframes,maglimit,startobsdate,endobsdate,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid,meta_id
0,0,334,12,4,47,2,zr,334120247,15,20.2488995,2018-07-20 06:58:56.815+00,2018-07-20 08:15:17.559+00,1600.5,1600.5,281.2671658,-16.5000555,0.0002777576343127,-3.34520674331e-06,-3.34520674331e-06,-0.0002777576343127,281.2671658,-16.5000555,280.81032062,-16.04981626,281.73517461,-16.06049604,281.72614039,-16.94929815,280.79702758,-16.93856919,2019-05-08 00:00:00+00,-1,71301341
1,0,334,11,2,41,2,zr,334120241,28,20.1292992,2018-05-08 10:31:20.011+00,2018-07-20 07:52:55.438+00,1600.5,1600.5,282.3091189,-15.6445562,0.0002777690481853,-2.202202837415e-06,-2.202202837415e-06,-0.0002777690481853,282.3091189,-15.6445562,281.8522593,-15.19615057,282.77329616,-15.20318211,282.76798335,-16.09201171,281.84293679,-16.08494955,2019-05-08 00:00:00+00,-1,71301550
2,0,334,12,2,45,2,zr,334120245,40,20.3237991,2018-07-21 07:47:08.224+00,2018-07-21 08:15:23.449+00,1600.5,1600.5,280.3808161,-15.6256315,0.000277741330941,-4.49965712654e-06,-4.49965712654e-06,-0.000277741330941,280.3808161,-15.6256315,279.92785984,-15.17360296,280.8487228,-15.18797023,280.83577368,-16.07672707,279.91090809,-16.06229734,2019-05-08 00:00:00+00,-1,71824849
3,16,334,16,2,61,1,zg,334120161,16,21.2978992,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,280.4172502,-13.6998064,0.0002777410274462,-4.518351502759e-06,-4.518351502759e-06,-0.0002777410274462,280.4172502,-13.6998064,279.96816469,-13.24780815,280.88121683,-13.26223913,280.86806474,-14.15099161,279.95155455,-14.13650596,2019-05-08 00:00:00+00,-1,139540828
4,0,334,16,2,61,2,zr,334120261,40,21.0496006,2018-06-23 07:31:41.857+00,2018-07-20 08:13:19.173+00,1600.5,1600.5,280.4127271,-13.7101541,0.0002777413639883,-4.497616813377e-06,-4.497616813377e-06,-0.0002777413639883,280.4127271,-13.7101541,279.96358779,-13.2581881,280.87667989,-13.27255284,280.86359688,-14.16130629,279.94704384,-14.14688709,2019-05-08 00:00:00+00,-1,71302054
5,0,334,12,3,46,2,zr,334120246,40,19.6665993,2018-05-18 09:53:39.596+00,2018-07-20 08:15:17.559+00,1600.5,1600.5,280.3655081,-16.4879417,0.0002777408582388,-4.52874065173e-06,-4.52874065173e-06,-0.0002777408582388,280.3655081,-16.4879417,279.91069316,-16.03584043,280.83543542,-16.05029874,280.82245016,-16.93905585,279.89345367,-16.92453101,2019-05-08 00:00:00+00,-1,71302199
6,16,334,16,4,63,1,zg,334120163,16,21.1791992,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,281.295957,-14.5787616,0.0002777557576931,-3.497555640133e-06,-3.497555640133e-06,-0.0002777557576931,281.295957,-14.5787616,280.84347888,-14.12834262,281.75999886,-14.13951191,281.7502874,-15.02830654,280.83006287,-15.0170921,2019-05-08 00:00:00+00,-1,139539983
7,0,334,16,1,60,2,zr,334120260,40,20.6033001,2018-05-24 09:00:29.475+00,2018-07-20 08:14:38.227+00,1600.5,1600.5,281.3034491,-13.7224877,0.0002777570302144,-3.394995382843e-06,-3.394995382843e-06,-0.0002777570302144,281.3034491,-13.7224877,280.85244548,-13.27225707,281.76563516,-13.28310017,281.75618529,-14.17189709,280.83953047,-14.16101283,2019-05-08 00:00:00+00,-1,71302172
8,16,334,16,1,60,1,zg,334120160,16,21.2509995,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,281.3072703,-13.7119753,0.0002777570127071,-3.396427415443e-06,-3.396427415443e-06,-0.0002777570127071,281.3072703,-13.7119753,280.85628858,-13.26174273,281.76943868,-13.27259043,281.75998313,-14.16138728,280.84337081,-14.15049845,2019-05-08 00:00:00+00,-1,139540846
9,16,334,15,2,57,1,zg,334120157,16,21.1970997,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,282.327857,-13.723045,0.0002777738838494,-1.470808752701e-06,-1.470808752701e-06,-0.0002777738838494,282.327857,-13.723045,281.87365585,-13.27586017,282.78690272,-13.28055771,282.78379122,-14.16939689,281.86707821,-14.16468152,2019-05-08 00:00:00+00,-1,139540920
10,16,334,12,3,46,1,zg,334120146,16,20.5869999,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,280.3683538,-16.4789885,0.0002777409985856,-4.520125201232e-06,-4.520125201232e-06,-0.0002777409985856,280.3683538,-16.4789885,279.91354467,-16.02690104,280.83824586,-16.04133186,280.82528873,-16.93008934,279.89633595,-16.91559216,2019-05-08 00:00:00+00,-1,139541266
11,16,334,15,3,58,1,zg,334120158,16,21.0695,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,282.3232004,-14.5899763,0.0002777739470686,-1.458820446684e-06,-1.458820446684e-06,-0.0002777739470686,282.3232004,-14.5899763,281.86729971,-14.14278317,282.78392454,-14.14744184,282.78095544,-15.03628151,281.86062191,-15.031604,2019-05-08 00:00:00+00,-1,139541108
12,16,334,11,2,41,1,zg,334120141,16,20.9626007,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,282.3124884,-15.6346438,0.000277769036247,-2.203708136555e-06,-2.203708136555e-06,-0.000277769036247,282.3124884,-15.6346438,281.85565278,-15.1862361,282.77664632,-15.19327246,282.77132744,-16.08210202,281.84632706,-16.07503505,2019-05-08 00:00:00+00,-1,139540945
13,0,334,15,1,56,2,zr,334120256,40,20.7579994,2018-07-20 06:48:25.587+00,2018-07-20 08:07:24.024+00,1600.5,1600.5,283.2131127,-13.7367915,0.0002777775736894,-3.367228964261e-07,-3.367228964261e-07,-0.0002777775736894,283.2131127,-13.7367915,282.75701195,-13.29141138,283.67032262,-13.29248682,283.67094852,-14.18133093,282.75416771,-14.1802514,2019-05-08 00:00:00+00,-1,71302235
14,16,334,12,2,45,1,zg,334120145,16,20.5529003,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,280.3831089,-15.6122066,0.0002777417885885,-4.471319583613e-06,-4.471319583613e-06,-0.0002777417885885,280.3831089,-15.6122066,279.93013358,-15.16022299,280.85093953,-15.17449981,280.83808361,-16.06325789,279.91327888,-16.04891906,2019-05-08 00:00:00+00,-1,139541198
15,16,334,16,3,62,1,zg,334120162,15,21.1453991,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,280.402695,-14.5627221,0.0002777401858667,-4.569790137627e-06,-4.569790137627e-06,-0.0002777401858667,280.402695,-14.5627221,279.95204668,-14.11061646,280.86845102,-14.12520992,280.85519292,-15.01396161,279.93508939,-14.99930923,2019-05-08 00:00:00+00,-1,139541188
16,0,334,16,3,62,2,zr,334120262,37,20.5706005,2018-05-24 09:00:29.475+00,2018-07-20 08:10:01.829+00,1600.5,1600.5,280.3992943,-14.5761694,0.0002777403366013,-4.560619671134e-06,-4.560619671134e-06,-0.0002777403366013,280.3992943,-14.5761694,279.94860397,-14.12407775,280.86506293,-14.13864189,280.85183613,-15.02739403,279.93167417,-15.01277103,2019-05-08 00:00:00+00,-1,71302136
17,0,334,12,1,44,1,zg,334120144,15,21.0991993,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,281.2812815,-15.6200616,0.0002777589692028,-3.232468801177e-06,-3.232468801177e-06,-0.0002777589692028,281.2812815,-15.6200616,280.82620302,-15.17002806,281.7470998,-15.18034925,281.738361,-16.06915373,280.81346218,-16.05878768,2019-05-08 00:00:00+00,-1,139541316
18,0,334,12,1,44,2,zr,334120244,40,21.1438999,2018-07-20 07:12:05.86+00,2018-07-21 08:15:23.449+00,1600.5,1600.5,281.278621,-15.6375874,0.000277758659511,-3.258971270927e-06,-3.258971270927e-06,-0.000277758659511,281.278621,-15.6375874,280.8235493,-15.1875115,281.7445215,-15.19791727,281.73569625,-16.08672097,280.81071696,-16.07626991,2019-05-08 00:00:00+00,-1,71824895
19,0,334,16,4,63,2,zr,334120263,21,20.3687992,2018-05-08 10:31:20.011+00,2018-07-20 07:31:09.567+00,1600.5,1600.5,281.292504,-14.5888061,0.0002777559688419,-3.480747021537e-06,-3.480747021537e-06,-0.0002777559688419,281.292504,-14.5888061,280.83997777,-14.13841331,281.75653892,-14.1495289,281.74688393,-15.03832411,280.82661538,-15.02716355,2019-05-08 00:00:00+00,-1,71301371
20,16,334,15,1,56,1,zg,334120156,16,21.0149002,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,283.2179801,-13.7256217,0.0002777775463534,-3.5856519008970003e-07,-3.5856519008970003e-07,-0.0002777775463534,283.2179801,-13.7256217,282.76193636,-13.28020709,283.6752049,-13.2813523,283.67575736,-14.17019646,282.75902178,-14.16904691,2019-05-08 00:00:00+00,-1,139541031
21,0,334,15,3,58,2,zr,334120258,40,20.6266003,2018-05-24 09:00:29.475+00,2018-07-20 08:06:05.27+00,1600.5,1600.5,282.3197076,-14.6005522,0.0002777739316567,-1.461752074503e-06,-1.461752074503e-06,-0.0002777739316567,282.3197076,-14.6005522,281.86379057,-14.15335408,282.78045801,-14.1580221,282.77748048,-15.04686175,281.85710135,-15.04217483,2019-05-08 00:00:00+00,-1,71302262
22,0,334,15,2,57,2,zr,334120257,40,20.8390999,2018-06-23 07:31:41.857+00,2018-07-20 07:52:55.438+00,1600.5,1600.5,282.3230118,-13.7339764,0.0002777740230841,-1.444273810798e-06,-1.444273810798e-06,-0.0002777740230841,282.3230118,-13.7339764,281.86874626,-13.28683337,282.78203473,-13.29144616,282.77901193,-14.18028563,281.86225429,-14.17565532,2019-05-08 00:00:00+00,-1,71301842
23,0,334,8,3,30,1,zg,334120130,15,20.8017006,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,280.325008,-18.3887005,0.0002777347768953,-4.887487086324e-06,-4.887487086324e-06,-0.0002777347768953,280.325008,-18.3887005,279.86617523,-17.93597598,280.8003211,-17.9515752,280.78625467,-18.84031929,279.84728101,-18.82463943,2019-05-08 00:00:00+00,-1,139541457
24,0,334,8,1,28,2,zr,334120228,40,20.3463001,2018-07-20 06:47:06.736+00,2018-07-20 08:15:17.559+00,1600.5,1600.5,281.2454555,-17.5484396,0.0002777561385875,-3.467175239204e-06,-3.467175239204e-06,-0.0002777561385875,281.2454555,-17.5484396,280.78632276,-17.09797458,281.71622389,-17.10904203,281.70687425,-17.99784165,280.7724011,-17.98671978,2019-05-08 00:00:00+00,-1,71302253
25,0,334,8,3,30,2,zr,334120230,40,20.6863995,2018-05-18 09:53:39.596+00,2018-07-21 08:15:23.449+00,1600.5,1600.5,280.3231872,-18.4060372,0.0002777341652048,-4.922124047062e-06,-4.922124047062e-06,-0.0002777341652048,280.3231872,-18.4060372,279.86436889,-17.95325782,280.79860431,-17.96896755,280.78442208,-18.85771001,279.84535354,-18.84191899,2019-05-08 00:00:00+00,-1,71824904
26,16,334,8,2,29,1,zg,334120129,16,20.5620003,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,280.3412829,-17.5273473,0.0002777353291268,-4.856004735162e-06,-4.856004735162e-06,-0.0002777353291268,280.3412829,-17.5273473,279.88456684,-17.07469963,280.81429356,-17.09020036,280.8002811,-17.97894425,279.86599011,-17.9633674,2019-05-08 00:00:00+00,-1,139540954
27,0,334,11,3,42,2,zr,334120242,28,20.3708,2018-05-08 10:31:20.011+00,2018-07-20 07:52:55.438+00,1600.5,1600.5,282.3020236,-16.5111838,0.0002777691956615,-2.183522093964e-06,-2.183522093964e-06,-0.0002777691956615,282.3020236,-16.5111838,281.84319527,-16.06278008,282.76813921,-16.0697511,282.76298334,-16.95858167,281.83377659,-16.95157853,2019-05-08 00:00:00+00,-1,71301466
28,0,334,14,3,54,2,zr,334120254,40,21.4424992,2018-06-11 08:31:31.637+00,2018-07-20 08:13:19.173+00,1600.5,1600.5,284.2291086,-14.6051521,0.0002777776194054,-2.966220437e-07,-2.966220437e-07,-0.0002777776194054,284.2291086,-14.6051521,283.77124996,-14.15980832,284.68794806,-14.16075557,284.68882383,-15.04959948,283.76841255,-15.0486484,2019-05-08 00:00:00+00,-1,71302190
29,0,334,10,2,37,2,zr,334120237,40,21.2394009,2018-06-11 08:31:31.637+00,2018-07-20 07:52:55.438+00,1600.5,1600.5,284.2285067,-15.651849,0.0002777774983717,3.9398661473700003e-07,3.9398661473700003e-07,-0.0002777774983717,284.2285067,-15.651849,283.76730381,-15.20757438,284.68840037,-15.20631639,284.69171574,-16.09515498,283.76660688,-16.09641844,2019-05-08 00:00:00+00,-1,71301822
30,0,334,15,4,59,2,zr,334120259,40,21.0391998,2018-05-18 09:53:39.596+00,2018-07-20 07:54:14.489+00,1600.5,1600.5,283.211966,-14.6033355,0.000277777520733,-3.7789227050160003e-07,-3.7789227050160003e-07,-0.000277777520733,283.211966,-14.6033355,282.75424555,-14.15786217,283.67093599,-14.15906895,283.67154278,-15.04791307,282.75113968,-15.04670141,2019-05-08 00:00:00+00,-1,71302082
31,16,334,15,4,59,1,zg,334120159,16,21.2089996,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,283.2166839,-14.5925905,0.0002777774838246,-4.041129076447e-07,-4.041129076447e-07,-0.0002777774838246,283.2166839,-14.5925905,282.7590285,-14.1470757,283.67567548,-14.14836622,283.67619411,-15.0372104,282.75583751,-15.03591466,2019-05-08 00:00:00+00,-1,139541040
32,16,334,11,3,42,1,zg,334120142,16,21.0030003,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,282.3051383,-16.5016157,0.0002777691887394,-2.184402488396e-06,-2.184402488396e-06,-0.0002777691887394,282.3051383,-16.5016157,281.8463335,-16.0532109,282.77123295,-16.06018473,282.7660731,-16.94901529,281.83691365,-16.94200933,2019-05-08 00:00:00+00,-1,139540981
33,16,334,11,4,43,1,zg,334120143,16,21.0154991,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,283.2073117,-16.5062335,0.0002777759567434,-1.005824262558e-06,-1.005824262558e-06,-0.0002777759567434,283.2073117,-16.5062335,282.74651843,-16.05969906,283.67146172,-16.06291021,283.67023586,-16.95175376,282.7410308,-16.94852781,2019-05-08 00:00:00+00,-1,139540774
34,16,334,14,2,53,1,zg,334120153,16,21.1345997,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,284.2350598,-13.727154,0.0002777775390689,-3.64164783368e-07,-3.64164783368e-07,-0.0002777775390689,284.2350598,-13.727154,283.77902241,-13.28173042,284.6922967,-13.2828935,284.69283091,-14.17173767,283.77608918,-14.17057017,2019-05-08 00:00:00+00,-1,139540865
35,0,334,14,4,55,2,zr,334120255,40,21.3274002,2018-06-23 07:31:41.857+00,2018-07-20 08:13:19.173+00,1600.5,1600.5,285.1225212,-14.6043915,0.0002777768112581,7.327717580531999e-07,7.327717580531999e-07,-0.0002777768112581,285.1225212,-14.6043915,284.66296351,-14.16069269,285.57965589,-14.15835263,285.58393535,-15.0471873,284.66353005,-15.04953684,2019-05-08 00:00:00+00,-1,71302154
36,16,334,10,2,37,1,zg,334120137,16,21.2113991,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,284.2332116,-15.6412912,0.0002777775226729,3.764635259005e-07,3.764635259005e-07,-0.0002777775226729,284.2332116,-15.6412912,283.77206088,-15.1969889,284.6931114,-15.19578687,284.69636694,-16.08462566,283.77130718,-16.08583293,2019-05-08 00:00:00+00,-1,139540609
37,16,334,14,1,52,1,zg,334120152,16,21.1429996,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,285.1251516,-13.7262276,0.0002777768470313,7.190830905123e-07,7.190830905123e-07,-0.0002777768470313,285.1251516,-13.7262276,284.66733305,-13.28253502,285.58060159,-13.28023837,285.58470373,-14.16907376,284.66796803,-14.17137912,2019-05-08 00:00:00+00,-1,139540679
38,16,334,8,1,28,1,zg,334120128,16,20.8141994,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,281.2483127,-17.5397541,0.0002777561423028,-3.466877586792e-06,-3.466877586792e-06,-0.0002777561423028,281.2483127,-17.5397541,280.78920086,-17.08928983,281.71905864,-17.10035635,281.70970924,-17.98915596,280.77528207,-17.97803506,2019-05-08 00:00:00+00,-1,139540618
39,16,334,13,2,49,1,zg,334120149,16,21.2395992,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,286.14538,-13.7158686,0.0002777655832014,2.60280924011e-06,2.60280924011e-06,-0.0002777655832014,286.14538,-13.7158686,285.68449717,-13.27520254,286.59768993,-13.26688955,286.60799469,-14.15567749,285.69133821,-14.16402201,2019-05-08 00:00:00+00,-1,139540602
40,0,334,14,1,52,2,zr,334120252,40,21.0758991,2018-05-18 09:53:39.596+00,2018-07-20 08:13:19.173+00,1600.5,1600.5,285.1199275,-13.7378301,0.0002777767780867,7.452401521780001e-07,7.452401521780001e-07,-0.0002777767780867,285.1199275,-13.7378301,284.66204409,-13.29417903,285.57535608,-13.29179885,285.5795461,-14.18063385,284.66276374,-14.18302307,2019-05-08 00:00:00+00,-1,71302018
41,16,334,14,3,54,1,zg,334120154,16,21.3565006,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,284.2339241,-14.5940771,0.000277777593477,-3.199832613424e-07,-3.199832613424e-07,-0.000277777593477,284.2339241,-14.5940771,283.77612644,-14.14869641,284.69277977,-14.14971826,284.69357678,-15.03856225,283.7732134,-15.03753626,2019-05-08 00:00:00+00,-1,139541448
42,0,334,11,1,40,2,zr,334120240,40,21.0960007,2018-07-20 07:45:00.723+00,2018-07-21 08:15:23.449+00,1600.5,1600.5,283.2078997,-15.653459,0.0002777760681037,-9.745850067048e-07,-9.745850067048e-07,-0.0002777760681037,283.2078997,-15.653459,282.74896954,-15.20700172,283.67006843,-15.21011353,283.6688362,-16.09895705,282.74372464,-16.09583169,2019-05-08 00:00:00+00,-1,71824959
43,0,334,11,4,43,2,zr,334120243,40,20.6322994,2018-05-18 09:53:39.596+00,2018-07-20 08:14:38.227+00,1600.5,1600.5,283.2039101,-16.5161874,0.0002777759507064,-1.007490071428e-06,-1.007490071428e-06,-0.0002777759507064,283.2039101,-16.5161874,282.74309657,-16.06964999,283.66808611,-16.07286645,283.66685599,-16.96170999,282.73760173,-16.9584787,2019-05-08 00:00:00+00,-1,71302217
44,0,334,12,4,47,1,zg,334120147,15,20.9892998,2018-05-08 11:02:58.823+00,2019-05-04 10:01:24.772+00,1600.5,1600.5,281.2704324,-16.4866953,0.0002777577167202,-3.338357306526e-06,-3.338357306526e-06,-0.0002777577167202,281.2704324,-16.4866953,280.81360629,-16.03646729,281.73839852,-16.04712522,281.72938596,-16.93592753,280.80033884,-16.92522056,2019-12-11 00:00:00+00,-1,194348174
45,0,334,8,2,29,2,zr,334120229,16,19.7535,2018-05-08 10:31:20.011+00,2018-07-20 08:13:19.173+00,1600.5,1600.5,280.3388754,-17.5358685,0.0002777352849504,-4.858530712987e-06,-4.858530712987e-06,-0.0002777352849504,280.3388754,-17.5358685,279.88214279,-17.0832166,280.81191186,-17.09872537,280.79789144,-17.98746916,279.86355552,-17.97188419,2019-05-08 00:00:00+00,-1,71301351
46,0,334,14,4,55,1,zg,334120155,16,21.2898006,2018-05-08 11:02:58.823+00,2018-09-11 05:30:55.767+00,1600.5,1600.5,285.1274383,-14.593087,0.0002777768645935,7.122666327799e-07,7.122666327799e-07,-0.0002777768645935,285.1274383,-14.593087,284.66793729,-14.14935573,285.58458424,-14.14708114,285.58879417,-15.03591613,284.6684375,-15.03819992,2019-05-08 00:00:00+00,-1,139540792
